snip,slice_num,coord_num,beta,pval,is_bonf
22:36419124_AAC_A,1,75,-0.172305,0.00315522,False
22:36419124_AAC_A,1,76,-0.172306,0.00326401,False
22:36419124_AAC_A,1,77,-0.174138,0.00300093,False
22:36419124_AAC_A,1,78,-0.179591,0.00223694,False
22:36419124_AAC_A,1,79,-0.180468,0.00217349,False
22:36419124_AAC_A,1,80,-0.176429,0.0028164,False
22:36419124_AAC_A,1,81,-0.200817,0.000704666,False
22:36419124_AAC_A,1,82,-0.169246,0.00432704,False
22:36419124_AAC_A,1,83,-0.174813,0.00326513,False
22:36419124_AAC_A,1,84,-0.166437,0.00528456,False
22:36419124_AAC_A,1,85,-0.17371,0.00368659,False
22:36419124_AAC_A,1,86,-0.167841,0.00518801,False
22:36419124_AAC_A,1,87,-0.183686,0.00228094,False
22:36419124_AAC_A,1,88,-0.183688,0.00235324,False
22:36419124_AAC_A,1,89,-0.167104,0.00570305,False
22:36419124_AAC_A,1,90,-0.193984,0.00135964,False
22:36419124_AAC_A,1,91,-0.197132,0.00116416,False
22:36419124_AAC_A,1,92,-0.196548,0.0012631,False
22:36419124_AAC_A,1,93,-0.183484,0.00264823,False
22:36419124_AAC_A,1,94,-0.183861,0.00264002,False
22:36419124_AAC_A,1,95,-0.145321,0.0179952,False
22:36419124_AAC_A,1,96,-0.166133,0.0068803,False
22:36419124_AAC_A,1,97,-0.187697,0.00230899,False
22:36419124_AAC_A,1,98,-0.166693,0.00688412,False
22:36419124_AAC_A,1,99,-0.172177,0.00533011,False
22:36419124_AAC_A,1,100,-0.189218,0.00227513,False
22:36419124_AAC_A,1,101,-0.197801,0.00144878,False
22:36419124_AAC_A,1,102,-0.18651,0.00276161,False
22:36419124_AAC_A,1,103,-0.151452,0.0153753,False
22:36419124_AAC_A,1,104,-0.147612,0.0184441,False
22:36419124_AAC_A,1,105,-0.161498,0.0101397,False
22:36419124_AAC_A,1,106,-0.151403,0.0161504,False
22:36419124_AAC_A,1,107,-0.152237,0.0159071,False
22:36419124_AAC_A,1,108,-0.147445,0.0198191,False
22:36419124_AAC_A,1,109,-0.168693,0.00790501,False
22:36419124_AAC_A,1,110,-0.168288,0.00817694,False
22:36419124_AAC_A,1,111,-0.156171,0.0144477,False
22:36419124_AAC_A,1,112,-0.163669,0.0104638,False
22:36419124_AAC_A,1,113,-0.169589,0.00819669,False
22:36419124_AAC_A,1,114,-0.149047,0.0205196,False
22:36419124_AAC_A,1,115,-0.169029,0.00876927,False
22:36419124_AAC_A,1,116,-0.16365,0.0113603,False
22:36419124_AAC_A,1,117,-0.146501,0.0237149,False
22:36419124_AAC_A,1,118,-0.156109,0.0161284,False
22:36419124_AAC_A,1,119,-0.168271,0.00968415,False
22:36419124_AAC_A,1,120,-0.172798,0.00809847,False
22:36419124_AAC_A,1,121,-0.157054,0.0163467,False
22:36419124_AAC_A,1,122,-0.172826,0.00829729,False
22:36419124_AAC_A,1,123,-0.184476,0.00494391,False
22:36419124_AAC_A,1,124,-0.191485,0.00364492,False
22:36419124_AAC_A,1,125,-0.177806,0.00697538,False
22:36419124_AAC_A,1,126,-0.193655,0.00334124,False
22:36419124_AAC_A,1,127,-0.178129,0.00713863,False
22:36419124_AAC_A,1,128,-0.19258,0.00371314,False
22:36419124_AAC_A,1,129,-0.206349,0.00190618,False
22:36419124_AAC_A,1,130,-0.199133,0.00282094,False
22:36419124_AAC_A,1,131,-0.176653,0.00814281,False
22:36419124_AAC_A,1,132,-0.180801,0.00685561,False
22:36419124_AAC_A,1,133,-0.196745,0.00329827,False
22:36419124_AAC_A,1,134,-0.216052,0.00128195,False
22:36419124_AAC_A,1,135,-0.213352,0.00152025,False
22:36419124_AAC_A,1,136,-0.205665,0.00228555,False
22:36419124_AAC_A,1,137,-0.199771,0.00312111,False
22:36419124_AAC_A,1,138,-0.195509,0.00395713,False
22:36419124_AAC_A,1,139,-0.177718,0.0088649,False
22:36419124_AAC_A,1,140,-0.194585,0.00418845,False
22:36419124_AAC_A,1,141,-0.195647,0.0040456,False
22:36419124_AAC_A,1,142,-0.185912,0.00642224,False
22:36419124_AAC_A,1,143,-0.174194,0.0109748,False
22:36419124_AAC_A,1,144,-0.191049,0.00533206,False
22:36419124_AAC_A,1,145,-0.187947,0.00622349,False
22:36419124_AAC_A,1,146,-0.177624,0.00990233,False
22:36419124_AAC_A,1,147,-0.198235,0.00409488,False
22:36419124_AAC_A,1,148,-0.202927,0.00335153,False
22:36419124_AAC_A,1,149,-0.192947,0.00537568,False
22:36419124_AAC_A,1,150,-0.179568,0.00974688,False
22:36419124_AAC_A,1,151,-0.186073,0.00752617,False
22:36419124_AAC_A,1,152,-0.176542,0.0114295,False
22:36419124_AAC_A,1,153,-0.17981,0.0102332,False
22:36419124_AAC_A,1,154,-0.181125,0.0098744,False
22:36419124_AAC_A,1,155,-0.189625,0.00702704,False
22:36419124_AAC_A,1,156,-0.160929,0.0225073,False
22:36419124_AAC_A,1,157,-0.155582,0.0277767,False
22:36419124_AAC_A,1,158,-0.159396,0.024783,False
22:36419124_AAC_A,1,159,-0.15959,0.0249901,False
22:36419124_AAC_A,1,160,-0.153212,0.0318948,False
22:36419124_AAC_A,1,161,-0.154895,0.0306264,False
22:36419124_AAC_A,1,162,-0.138695,0.0539004,False
22:36419124_AAC_A,1,163,-0.155798,0.0309593,False
22:36419124_AAC_A,1,164,-0.15356,0.0340696,False
22:36419124_AAC_A,1,165,-0.16235,0.025611,False
22:36419124_AAC_A,1,166,-0.156803,0.031515,False
22:36419124_AAC_A,1,167,-0.131068,0.0736571,False
22:36419124_AAC_A,1,168,-0.134516,0.0676606,False
22:36419124_AAC_A,1,169,-0.144624,0.0503924,False
22:36419124_AAC_A,1,170,-0.13926,0.0607923,False
22:36419124_AAC_A,1,171,-0.1414,0.0579649,False
22:36419124_AAC_A,1,172,-0.148502,0.0476517,False
22:36419124_AAC_A,1,173,-0.127443,0.0910329,False
22:36419124_AAC_A,1,174,-0.125278,0.0973998,False
22:36419124_AAC_A,1,175,-0.140112,0.0653837,False
22:36419124_AAC_A,1,176,-0.13387,0.0794095,False
22:36419124_AAC_A,1,177,-0.135184,0.0781758,False
22:36419124_AAC_A,1,178,-0.131558,0.0877859,False
22:36419124_AAC_A,1,179,-0.150887,0.0514927,False
22:36419124_AAC_A,1,180,-0.14941,0.0547809,False
22:36419124_AAC_A,1,181,-0.137335,0.0790611,False
22:36419124_AAC_A,1,182,-0.138803,0.0773843,False
22:36419124_AAC_A,1,183,-0.129361,0.101662,False
22:36419124_AAC_A,1,184,-0.148333,0.062003,False
22:36419124_AAC_A,1,185,-0.114092,0.154089,False
22:36419124_AAC_A,1,186,-0.117492,0.144128,False
22:36419124_AAC_A,1,187,-0.134754,0.0960073,False
22:36419124_AAC_A,1,188,-0.117525,0.148709,False
22:36419124_AAC_A,1,189,-0.120435,0.141024,False
22:36419124_AAC_A,1,190,-0.119062,0.148414,False
22:36419124_AAC_A,1,191,-0.146964,0.075888,False
22:36419124_AAC_A,1,192,-0.123533,0.137717,False
22:36419124_AAC_A,1,193,-0.105275,0.208375,False
22:36419124_AAC_A,1,194,-0.111775,0.184177,False
22:36419124_AAC_A,1,195,-0.13288,0.116261,False
22:36419124_AAC_A,1,196,-0.121343,0.153019,False
22:36419124_AAC_A,1,197,-0.136696,0.109039,False
22:36419124_AAC_A,1,198,-0.128173,0.135168,False
22:36419124_AAC_A,1,199,-0.113384,0.188415,False
22:36419124_AAC_A,1,200,-0.114537,0.185957,False
22:36419124_AAC_A,1,201,-0.133469,0.124834,False
22:36419124_AAC_A,1,202,-0.140081,0.108485,False
22:36419124_AAC_A,1,203,-0.11324,0.196753,False
22:36419124_AAC_A,1,204,-0.123072,0.162422,False
22:36419124_AAC_A,1,205,-0.119988,0.174908,False
22:36419124_AAC_A,1,206,-0.15733,0.0760058,False
22:36419124_AAC_A,1,207,-0.127069,0.154113,False
22:36419124_AAC_A,1,208,-0.121676,0.174147,False
22:36419124_AAC_A,1,209,-0.136075,0.129803,False
22:36419124_AAC_A,1,210,-0.153645,0.0883199,False
22:36419124_AAC_A,1,211,-0.124944,0.167485,False
22:36419124_AAC_A,1,212,-0.120574,0.184716,False
22:36419124_AAC_A,1,213,-0.11669,0.20146,False
22:36419124_AAC_A,1,214,-0.118876,0.195231,False
22:36419124_AAC_A,1,215,-0.140984,0.125642,False
22:36419124_AAC_A,1,216,-0.159137,0.0851297,False
22:36419124_AAC_A,1,217,-0.137826,0.137565,False
22:36419124_AAC_A,1,218,-0.131033,0.159414,False
22:36419124_AAC_A,1,219,-0.144376,0.122026,False
22:36419124_AAC_A,1,220,-0.13709,0.143348,False
22:36419124_AAC_A,1,221,-0.129186,0.16966,False
22:36419124_AAC_A,1,222,-0.133838,0.155971,False
22:36419124_AAC_A,1,223,-0.150016,0.113006,False
22:36419124_AAC_A,1,224,-0.130264,0.17025,False
22:36419124_AAC_A,2,9,-0.120981,0.0398975,False
22:36419124_AAC_A,2,10,-0.127132,0.0288496,False
22:36419124_AAC_A,2,11,-0.134259,0.0196972,False
22:36419124_AAC_A,2,12,-0.151163,0.00777492,False
22:36419124_AAC_A,2,13,-0.111879,0.0477613,False
22:36419124_AAC_A,2,14,-0.127583,0.0228247,False
22:36419124_AAC_A,2,15,-0.155945,0.00509401,False
22:36419124_AAC_A,2,16,-0.136517,0.0137411,False
22:36419124_AAC_A,2,17,-0.13878,0.0119532,False
22:36419124_AAC_A,2,18,-0.136978,0.0129118,False
22:36419124_AAC_A,2,19,-0.153478,0.00509821,False
22:36419124_AAC_A,2,20,-0.160643,0.00331145,False
22:36419124_AAC_A,2,21,-0.147958,0.00678361,False
22:36419124_AAC_A,2,22,-0.111995,0.0399715,False
22:36419124_AAC_A,2,23,-0.146199,0.00721497,False
22:36419124_AAC_A,2,24,-0.142267,0.00871118,False
22:36419124_AAC_A,2,25,-0.154986,0.00430037,False
22:36419124_AAC_A,2,26,-0.138373,0.0106908,False
22:36419124_AAC_A,2,27,-0.141929,0.00871788,False
22:36419124_AAC_A,2,28,-0.12577,0.0202822,False
22:36419124_AAC_A,2,29,-0.149167,0.00600885,False
22:36419124_AAC_A,2,30,-0.132862,0.0141167,False
22:36419124_AAC_A,2,31,-0.136604,0.0115451,False
22:36419124_AAC_A,2,32,-0.121766,0.0247852,False
22:36419124_AAC_A,2,33,-0.136332,0.0117495,False
22:36419124_AAC_A,2,34,-0.140872,0.00920665,False
22:36419124_AAC_A,2,35,-0.119453,0.0277507,False
22:36419124_AAC_A,2,36,-0.121696,0.0248093,False
22:36419124_AAC_A,2,37,-0.134654,0.0128921,False
22:36419124_AAC_A,2,38,-0.150612,0.00556568,False
22:36419124_AAC_A,2,39,-0.122607,0.0239354,False
22:36419124_AAC_A,2,40,-0.114168,0.03532,False
22:36419124_AAC_A,2,41,-0.119844,0.0275569,False
22:36419124_AAC_A,2,42,-0.133029,0.0148038,False
22:36419124_AAC_A,2,43,-0.137266,0.0118998,False
22:36419124_AAC_A,2,44,-0.141091,0.00970396,False
22:36419124_AAC_A,2,45,-0.138601,0.011111,False
22:36419124_AAC_A,2,46,-0.140325,0.0103459,False
22:36419124_AAC_A,2,47,-0.131827,0.0160967,False
22:36419124_AAC_A,2,48,-0.157058,0.00415472,False
22:36419124_AAC_A,2,49,-0.128053,0.0194744,False
22:36419124_AAC_A,2,50,-0.167386,0.00233064,False
22:36419124_AAC_A,2,51,-0.162655,0.00313428,False
22:36419124_AAC_A,2,52,-0.153606,0.00534574,False
22:36419124_AAC_A,2,53,-0.154478,0.00516869,False
22:36419124_AAC_A,2,54,-0.143335,0.00957803,False
22:36419124_AAC_A,2,55,-0.162495,0.00343999,False
22:36419124_AAC_A,2,56,-0.15321,0.005888,False
22:36419124_AAC_A,2,57,-0.146172,0.00875509,False
22:36419124_AAC_A,2,58,-0.135054,0.015532,False
22:36419124_AAC_A,2,59,-0.157937,0.00479302,False
22:36419124_AAC_A,2,60,-0.134022,0.0167589,False
22:36419124_AAC_A,2,61,-0.149077,0.00807664,False
22:36419124_AAC_A,2,62,-0.139877,0.0130374,False
22:36419124_AAC_A,2,63,-0.133683,0.0179715,False
22:36419124_AAC_A,2,64,-0.135603,0.0166149,False
22:36419124_AAC_A,2,65,-0.139397,0.0141256,False
22:36419124_AAC_A,2,66,-0.15513,0.00642128,False
22:36419124_AAC_A,2,67,-0.13854,0.0151326,False
22:36419124_AAC_A,2,68,-0.154907,0.00673329,False
22:36419124_AAC_A,2,69,-0.140274,0.0145,False
22:36419124_AAC_A,2,70,-0.149008,0.00943701,False
22:36419124_AAC_A,2,71,-0.140078,0.0149879,False
22:36419124_AAC_A,2,72,-0.156862,0.00664488,False
22:36419124_AAC_A,2,73,-0.138935,0.0168043,False
22:36419124_AAC_A,2,74,-0.138186,0.0173473,False
22:36419124_AAC_A,2,75,-0.124639,0.0320045,False
22:36419124_AAC_A,2,76,-0.134899,0.0208679,False
22:36419124_AAC_A,2,77,-0.128208,0.0284895,False
22:36419124_AAC_A,2,78,-0.165465,0.00472409,False
22:36419124_AAC_A,2,79,-0.127806,0.0298744,False
22:36419124_AAC_A,2,80,-0.118557,0.0444388,False
22:36419124_AAC_A,2,81,-0.167062,0.004757,False
22:36419124_AAC_A,2,82,-0.142935,0.0160577,False
22:36419124_AAC_A,2,83,-0.153843,0.00948546,False
22:36419124_AAC_A,2,84,-0.133353,0.0249474,False
22:36419124_AAC_A,2,85,-0.144897,0.0151403,False
22:36419124_AAC_A,2,86,-0.153727,0.0101229,False
22:36419124_AAC_A,2,87,-0.155028,0.00964838,False
22:36419124_AAC_A,2,88,-0.164393,0.0061906,False
22:36419124_AAC_A,2,89,-0.181135,0.00259414,False
22:36419124_AAC_A,2,90,-0.172855,0.00414974,False
22:36419124_AAC_A,2,91,-0.172053,0.00442596,False
22:36419124_AAC_A,2,92,-0.153976,0.0109294,False
22:36419124_AAC_A,2,93,-0.151049,0.0126804,False
22:36419124_AAC_A,2,94,-0.160328,0.00838813,False
22:36419124_AAC_A,2,95,-0.162482,0.00766288,False
22:36419124_AAC_A,2,96,-0.143817,0.0184748,False
22:36419124_AAC_A,2,97,-0.162566,0.007961,False
22:36419124_AAC_A,2,98,-0.15189,0.0134145,False
22:36419124_AAC_A,2,99,-0.167952,0.00635956,False
22:36419124_AAC_A,2,100,-0.153334,0.0128542,False
22:36419124_AAC_A,2,101,-0.17358,0.00498605,False
22:36419124_AAC_A,2,102,-0.170323,0.00600714,False
22:36419124_AAC_A,2,103,-0.149107,0.0163961,False
22:36419124_AAC_A,2,104,-0.141728,0.022863,False
22:36419124_AAC_A,2,105,-0.173393,0.0054252,False
22:36419124_AAC_A,2,106,-0.160638,0.0102352,False
22:36419124_AAC_A,2,107,-0.149556,0.0171239,False
22:36419124_AAC_A,2,108,-0.147169,0.0192765,False
22:36419124_AAC_A,2,109,-0.141698,0.0247472,False
22:36419124_AAC_A,2,110,-0.153476,0.0152982,False
22:36419124_AAC_A,2,111,-0.155449,0.0142656,False
22:36419124_AAC_A,2,112,-0.161945,0.010857,False
22:36419124_AAC_A,2,113,-0.146476,0.0217376,False
22:36419124_AAC_A,2,114,-0.161982,0.0113091,False
22:36419124_AAC_A,2,115,-0.154619,0.0160044,False
22:36419124_AAC_A,2,116,-0.147939,0.0214586,False
22:36419124_AAC_A,2,117,-0.150447,0.0195617,False
22:36419124_AAC_A,2,118,-0.148008,0.021891,False
22:36419124_AAC_A,2,119,-0.13779,0.0334175,False
22:36419124_AAC_A,2,120,-0.150504,0.0203701,False
22:36419124_AAC_A,2,121,-0.156111,0.0164559,False
22:36419124_AAC_A,2,122,-0.146791,0.0241386,False
22:36419124_AAC_A,2,123,-0.151732,0.0200065,False
22:36419124_AAC_A,2,124,-0.152516,0.0197628,False
22:36419124_AAC_A,2,125,-0.155525,0.0174616,False
22:36419124_AAC_A,2,126,-0.15888,0.0154527,False
22:36419124_AAC_A,2,127,-0.184307,0.00503868,False
22:36419124_AAC_A,2,128,-0.177643,0.00697165,False
22:36419124_AAC_A,2,129,-0.166114,0.0117511,False
22:36419124_AAC_A,2,130,-0.170897,0.0096477,False
22:36419124_AAC_A,2,131,-0.179374,0.00673715,False
22:36419124_AAC_A,2,132,-0.17733,0.00757139,False
22:36419124_AAC_A,2,133,-0.194296,0.00350392,False
22:36419124_AAC_A,2,134,-0.191693,0.00401671,False
22:36419124_AAC_A,2,135,-0.18095,0.00675152,False
22:36419124_AAC_A,2,136,-0.178672,0.00766544,False
22:36419124_AAC_A,2,137,-0.176871,0.00845353,False
22:36419124_AAC_A,2,138,-0.194918,0.00376285,False
22:36419124_AAC_A,2,139,-0.18487,0.00611902,False
22:36419124_AAC_A,2,140,-0.175324,0.00959578,False
22:36419124_AAC_A,2,141,-0.158532,0.0193689,False
22:36419124_AAC_A,2,142,-0.165476,0.0148854,False
22:36419124_AAC_A,2,143,-0.170115,0.0123872,False
22:36419124_AAC_A,2,144,-0.176824,0.00942501,False
22:36419124_AAC_A,2,145,-0.172074,0.0116955,False
22:36419124_AAC_A,2,146,-0.174114,0.0110224,False
22:36419124_AAC_A,2,147,-0.165156,0.0160539,False
22:36419124_AAC_A,2,148,-0.16972,0.0135537,False
22:36419124_AAC_A,2,149,-0.176199,0.0105359,False
22:36419124_AAC_A,2,150,-0.190525,0.00572618,False
22:36419124_AAC_A,2,151,-0.183155,0.00812288,False
22:36419124_AAC_A,2,152,-0.193284,0.00529531,False
22:36419124_AAC_A,2,153,-0.191573,0.00586417,False
22:36419124_AAC_A,2,154,-0.187804,0.00698709,False
22:36419124_AAC_A,2,155,-0.179124,0.0103281,False
22:36419124_AAC_A,2,156,-0.185641,0.00805304,False
22:36419124_AAC_A,2,157,-0.183232,0.00908947,False
22:36419124_AAC_A,2,158,-0.176997,0.0119176,False
22:36419124_AAC_A,2,159,-0.186533,0.00826583,False
22:36419124_AAC_A,2,160,-0.183601,0.009567,False
22:36419124_AAC_A,2,161,-0.167631,0.0184661,False
22:36419124_AAC_A,2,162,-0.174666,0.0143601,False
22:36419124_AAC_A,2,163,-0.184693,0.00979609,False
22:36419124_AAC_A,2,164,-0.173382,0.0157058,False
22:36419124_AAC_A,2,165,-0.174082,0.0156195,False
22:36419124_AAC_A,2,166,-0.163783,0.0235055,False
22:36419124_AAC_A,2,167,-0.131726,0.0696978,False
22:36419124_AAC_A,2,168,-0.122578,0.0925939,False
22:36419124_AAC_A,2,169,-0.14487,0.0478087,False
22:36419124_AAC_A,2,170,-0.13692,0.0621425,False
22:36419124_AAC_A,2,171,-0.136556,0.0640504,False
22:36419124_AAC_A,2,172,-0.151351,0.0408633,False
22:36419124_AAC_A,2,173,-0.135668,0.0680263,False
22:36419124_AAC_A,2,174,-0.139345,0.0620659,False
22:36419124_AAC_A,2,175,-0.141529,0.0590751,False
22:36419124_AAC_A,2,176,-0.125029,0.0964715,False
22:36419124_AAC_A,2,177,-0.1218,0.107109,False
22:36419124_AAC_A,2,178,-0.111314,0.142933,False
22:36419124_AAC_A,2,179,-0.118872,0.119778,False
22:36419124_AAC_A,2,180,-0.120153,0.117617,False
22:36419124_AAC_A,2,181,-0.126524,0.101276,False
22:36419124_AAC_A,2,182,-0.111175,0.152064,False
22:36419124_AAC_A,2,183,-0.109068,0.162593,False
22:36419124_AAC_A,2,184,-0.10637,0.175981,False
22:36419124_AAC_A,2,185,-0.108087,0.170917,False
22:36419124_AAC_A,2,186,-0.12025,0.129848,False
22:36419124_AAC_A,2,187,-0.114012,0.153641,False
22:36419124_AAC_A,2,188,-0.115481,0.150853,False
22:36419124_AAC_A,2,189,-0.0965417,0.232143,False
22:36419124_AAC_A,2,190,-0.135908,0.0944018,False
22:36419124_AAC_A,2,191,-0.109972,0.178709,False
22:36419124_AAC_A,2,192,-0.0973419,0.236453,False
22:36419124_AAC_A,2,193,-0.102721,0.214475,False
22:36419124_AAC_A,2,194,-0.105282,0.204905,False
22:36419124_AAC_A,2,195,-0.0966213,0.247918,False
22:36419124_AAC_A,2,196,-0.109866,0.191515,False
22:36419124_AAC_A,2,197,-0.114976,0.173704,False
22:36419124_AAC_A,2,198,-0.114751,0.176679,False
22:36419124_AAC_A,2,199,-0.101943,0.233038,False
22:36419124_AAC_A,2,200,-0.100166,0.243085,False
22:36419124_AAC_A,2,201,-0.0981316,0.255445,False
22:36419124_AAC_A,2,202,-0.0879825,0.30976,False
22:36419124_AAC_A,2,203,-0.0887531,0.308042,False
22:36419124_AAC_A,2,204,-0.114672,0.190293,False
22:36419124_AAC_A,2,205,-0.0927121,0.291003,False
22:36419124_AAC_A,2,206,-0.0823432,0.350542,False
22:36419124_AAC_A,2,207,-0.0967555,0.275034,False
22:36419124_AAC_A,2,208,-0.0912778,0.305363,False
22:36419124_AAC_A,2,209,-0.0621326,0.487163,False
22:36419124_AAC_A,2,210,-0.0676396,0.450568,False
22:36419124_AAC_A,2,211,-0.0617226,0.493673,False
22:36419124_AAC_A,2,212,-0.0709196,0.433547,False
22:36419124_AAC_A,2,213,-0.0785226,0.387054,False
22:36419124_AAC_A,2,214,-0.0758912,0.405973,False
22:36419124_AAC_A,2,215,-0.0854474,0.351437,False
22:36419124_AAC_A,2,216,-0.0864262,0.347848,False
22:36419124_AAC_A,2,217,-0.124305,0.178871,False
22:36419124_AAC_A,2,218,-0.115816,0.211953,False
22:36419124_AAC_A,2,219,-0.110327,0.235852,False
22:36419124_AAC_A,2,220,-0.113231,0.225678,False
22:36419124_AAC_A,2,221,-0.114882,0.220524,False
22:36419124_AAC_A,2,222,-0.114717,0.222923,False
22:36419124_AAC_A,2,223,-0.121221,0.198973,False
22:36419124_AAC_A,2,224,-0.129409,0.171828,False
22:36419124_AAC_A,2,225,-0.0980566,0.302145,False
22:36419124_AAC_A,2,226,-0.124449,0.191944,False
22:36419124_AAC_A,2,227,-0.112972,0.237443,False
22:36419124_AAC_A,2,228,-0.117534,0.220429,False
22:36419124_AAC_A,2,229,-0.11459,0.233796,False
22:36419124_AAC_A,2,230,-0.103799,0.282667,False
22:36419124_AAC_A,2,231,-0.104345,0.281599,False
22:36419124_AAC_A,2,232,-0.131299,0.176655,False
22:36419124_AAC_A,2,233,-0.104971,0.281865,False
22:36419124_AAC_A,2,234,-0.102655,0.295151,False
22:36419124_AAC_A,2,235,-0.121864,0.215113,False
22:36419124_AAC_A,2,236,-0.128815,0.192507,False
22:36419124_AAC_A,2,237,-0.0776433,0.434122,False
22:36419124_AAC_A,2,238,-0.115172,0.248439,False
22:36419124_AAC_A,2,239,-0.128847,0.199034,False
22:36419124_AAC_A,2,240,-0.143923,0.1539,False
22:36419124_AAC_A,2,241,-0.140403,0.166589,False
22:36419124_AAC_A,2,242,-0.142813,0.163298,False
22:36419124_AAC_A,2,243,-0.145546,0.158198,False
22:36419124_AAC_A,2,244,-0.184973,0.0754489,False
22:36419124_AAC_A,2,245,-0.164892,0.116493,False
22:36419124_AAC_A,2,246,-0.181947,0.0864026,False
22:36419124_AAC_A,2,247,-0.181526,0.0904687,False
22:36419124_AAC_A,2,248,-0.196182,0.070618,False
22:36419124_AAC_A,2,249,-0.18413,0.0939793,False
22:36419124_AAC_A,2,250,-0.194964,0.0806311,False
22:36419124_AAC_A,3,7,-0.143771,0.0157703,False
22:36419124_AAC_A,3,8,-0.154175,0.00870352,False
22:36419124_AAC_A,3,9,-0.130753,0.0241917,False
22:36419124_AAC_A,3,10,-0.135559,0.0179593,False
22:36419124_AAC_A,3,11,-0.149725,0.0083237,False
22:36419124_AAC_A,3,12,-0.130588,0.020053,False
22:36419124_AAC_A,3,13,-0.140453,0.0115189,False
22:36419124_AAC_A,3,14,-0.162227,0.00328494,False
22:36419124_AAC_A,3,15,-0.155496,0.00465593,False
22:36419124_AAC_A,3,16,-0.151585,0.00558873,False
22:36419124_AAC_A,3,17,-0.166992,0.00219397,False
22:36419124_AAC_A,3,18,-0.164379,0.00245513,False
22:36419124_AAC_A,3,19,-0.163921,0.00251493,False
22:36419124_AAC_A,3,20,-0.177971,0.00102798,False
22:36419124_AAC_A,3,21,-0.186922,0.000534132,False
22:36419124_AAC_A,3,22,-0.140556,0.00925176,False
22:36419124_AAC_A,3,23,-0.179098,0.00088387,False
22:36419124_AAC_A,3,24,-0.157485,0.00351277,False
22:36419124_AAC_A,3,25,-0.18446,0.000616796,False
22:36419124_AAC_A,3,26,-0.151021,0.00510629,False
22:36419124_AAC_A,3,27,-0.180871,0.000784302,False
22:36419124_AAC_A,3,28,-0.189747,0.000423743,False
22:36419124_AAC_A,3,29,-0.162763,0.00250542,False
22:36419124_AAC_A,3,30,-0.164355,0.002236,False
22:36419124_AAC_A,3,31,-0.194356,0.000304215,False
22:36419124_AAC_A,3,32,-0.153719,0.00425976,False
22:36419124_AAC_A,3,33,-0.159778,0.00292105,False
22:36419124_AAC_A,3,34,-0.162827,0.00248539,False
22:36419124_AAC_A,3,35,-0.152593,0.00454922,False
22:36419124_AAC_A,3,36,-0.156708,0.00356779,False
22:36419124_AAC_A,3,37,-0.144635,0.00722913,False
22:36419124_AAC_A,3,38,-0.158902,0.00312631,False
22:36419124_AAC_A,3,39,-0.162116,0.00264578,False
22:36419124_AAC_A,3,40,-0.160839,0.00284473,False
22:36419124_AAC_A,3,41,-0.127657,0.0176892,False
22:36419124_AAC_A,3,42,-0.142311,0.00841225,False
22:36419124_AAC_A,3,43,-0.163946,0.00239743,False
22:36419124_AAC_A,3,44,-0.138964,0.0103138,False
22:36419124_AAC_A,3,45,-0.170425,0.00166392,False
22:36419124_AAC_A,3,46,-0.158931,0.00346161,False
